filename,width,height,class,xmin,ymin,xmax,ymax
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_0.png,450,450,buildings,250,30,266,38
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_0.png,450,450,buildings,406,34,419,47
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,400,424,429,434
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,356,412,376,424
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,403,390,417,411
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,355,377,370,406
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,393,299,405,317
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,382,299,395,321
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,408,289,419,300
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,373,282,393,295
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,410,198,423,208
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,338,219,357,241
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,416,214,432,236
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,294,415,318,429
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,303,407,321,418
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,285,374,306,404
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,322,301,345,327
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,289,283,310,294
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,183,417,225,446
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,119,394,133,412
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,150,388,169,399
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,222,364,235,388
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,207,358,222,368
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,174,344,189,360
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,229,344,237,353
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,217,347,228,358
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,225,323,240,340
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,218,303,239,311
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,159,327,180,340
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,111,304,131,312
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,130,279,142,300
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,116,279,129,296
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,86,264,109,273
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,133,263,152,271
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,197,231,210,243
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,177,230,183,242
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,150,231,163,240
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,114,197,135,215
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,48,226,56,233
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,29,196,47,210
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,129,121,148,135
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,125,88,131,101
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,49,91,65,106
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,114,73,127,86
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,48,34,61,47
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,89,6,102,16
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_1.png,450,450,buildings,159,12,168,29
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,398,234,423,295
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,243,228,302,259
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,324,204,379,233
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,325,158,376,181
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,433,124,446,141
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,424,98,443,124
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,400,94,429,103
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,353,117,367,133
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,356,82,376,94
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,403,60,417,81
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,355,48,370,76
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,264,151,306,173
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,294,85,318,99
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,303,77,321,88
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,285,44,306,74
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,176,219,190,230
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,141,267,169,286
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,170,246,185,269
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,126,234,149,257
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,143,200,160,213
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,165,182,175,192
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,199,173,208,195
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,164,141,175,163
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,189,128,214,139
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,163,112,181,134
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,183,87,225,116
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,119,64,133,82
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,150,58,169,69
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,222,34,235,58
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,207,28,222,38
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,174,14,189,30
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,229,14,237,23
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_6.png,450,450,buildings,217,17,228,28
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,226,419,248,435
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,251,383,267,399
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,152,427,169,439
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,42,424,71,434
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,45,390,59,411
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,35,299,47,317
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,24,299,37,321
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,50,289,61,300
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,16,282,35,295
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,89,225,103,236
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,52,198,65,208
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_2.png,450,450,buildings,58,214,74,236
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,41,234,65,294
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,381,290,390,300
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,383,305,417,326
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,407,289,419,310
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,385,273,409,291
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,375,259,403,273
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,329,250,349,271
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,362,247,374,268
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,347,237,360,250
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,417,256,433,275
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,393,248,409,265
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,363,228,387,242
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,422,224,431,232
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,418,231,433,251
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,378,212,393,226
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,362,197,381,215
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,353,164,395,190
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,362,185,369,196
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,388,176,429,220
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,327,217,340,230
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,309,216,320,230
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,303,212,308,219
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,314,201,320,208
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,280,218,303,234
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,298,192,313,212
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,273,207,281,217
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,263,184,278,207
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,306,174,316,191
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,275,176,290,184
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,258,170,267,183
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,210,193,224,215
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,229,180,254,196
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,154,189,159,202
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,168,196,188,208
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,149,138,161,145
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,148,148,183,161
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,140,162,158,185
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,167,118,180,141
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,226,89,247,105
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,251,53,267,69
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,299,292,312,318
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,306,315,325,342
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,277,265,297,288
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,231,375,246,395
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,217,392,228,401
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,191,385,211,402
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,199,345,217,355
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,214,354,240,373
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,128,367,150,378
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,224,333,235,350
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,125,339,143,351
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,147,329,166,343
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,140,307,150,327
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,220,300,234,318
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,205,314,230,333
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,256,306,269,336
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,236,292,262,304
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,190,299,207,320
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,147,292,166,307
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,135,213,151,234
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,211,245,218,256
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,190,230,202,245
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,163,223,180,232
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,157,257,172,268
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,150,234,158,248
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,109,238,136,250
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,108,226,124,233
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,111,186,131,199
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,126,136,142,147
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,152,98,169,109
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,127,116,136,133
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,111,136,124,154
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,111,111,125,126
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,76,124,89,141
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,66,98,85,124
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,42,93,71,103
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_7.png,450,450,buildings,45,60,58,81
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,89,205,105,216
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,94,194,109,202
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,23,290,32,299
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,25,305,59,326
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,49,289,61,310
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,28,272,51,291
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,17,259,45,273
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,4,247,16,268
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,60,256,75,275
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,35,248,51,265
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,5,228,29,242
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,64,224,73,232
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,60,231,75,251
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,20,212,36,226
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,4,198,23,215
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,4,185,11,196
1R226VU55ww5iO0hP2rUW0UC1AEXPtrGK_8.png,450,450,buildings,30,176,71,220
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,317,119,346,140
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,377,157,397,174
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,319,190,333,202
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,259,289,274,317
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,271,320,293,330
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,394,173,406,186
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,383,216,391,231
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,352,249,365,262
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,272,247,283,266
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,331,202,341,218
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,370,133,380,143
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,355,134,368,142
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,387,120,402,137
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,426,195,438,204
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,437,203,448,220
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,359,202,378,214
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,382,238,392,250
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,380,251,395,268
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,434,231,449,244
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,424,285,432,298
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,300,294,316,320
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,400,345,411,358
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,415,336,439,350
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,365,331,400,346
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,328,353,349,371
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,293,351,307,376
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_2.png,450,450,buildings,262,353,283,365
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,368,148,383,167
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,365,171,385,186
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,400,15,411,28
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,415,6,439,20
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,365,0,400,16
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,328,23,349,40
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,293,22,306,46
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,261,23,283,35
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,404,143,420,159
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,410,108,423,130
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,304,123,324,136
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,330,145,351,172
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_7.png,450,450,buildings,296,157,310,177
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,19,157,39,174
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,102,284,117,306
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,37,173,48,186
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,25,216,33,231
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,313,202,332,239
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,331,204,360,222
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,364,211,382,244
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,333,237,362,255
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,366,245,385,272
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,414,294,438,323
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,386,258,405,285
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,337,274,358,290
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,361,304,394,331
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,292,261,317,291
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,247,303,263,329
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,336,304,353,317
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,312,297,333,341
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,277,320,296,334
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,284,289,301,311
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,346,369,365,394
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,217,356,237,395
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,120,365,137,387
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,415,353,432,376
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,414,385,427,412
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,415,420,445,436
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,372,400,393,416
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,398,325,418,340
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,426,340,435,353
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,359,331,381,361
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,378,334,392,354
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,392,361,411,376
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,394,377,410,388
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,431,394,448,406
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,322,344,349,359
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,305,354,320,382
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,267,377,292,396
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,228,336,244,348
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,217,226,253,242
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,198,225,217,239
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,207,261,243,275
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,184,259,202,271
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,12,133,22,143
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,30,120,44,137
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,68,195,80,204
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,79,203,90,220
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,1,202,20,214
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,25,238,34,250
1X-yqZQpq2btq_TW4oJCc498aCpXLLfB2_3.png,450,450,buildings,22,251,37,267
